Country,Crop,Year,Yield,Region,latitude,longitude,Current Average Temperature (dC)_area_weighted,Current Average Temperature_point_coordinate (dC),Current Annual Precipitation (mm) _area_weighted,Current Annual Precipitation  (mm) _point_coordinate,Future_Mid-point,Climate scenario,Scenario source,Local delta T,Local delta T from 2005,Annual Precipitation change each study  (mm),Annual Precipitation change  from 2005 (mm),Global delta T from pre-industrial period,Global delta T from 2005,Projected yield (t/ha),Climate impacts (%),Climate impacts relative to 2005,Climate impacts per dC (%),Climate impacts per decade (%),CO2,CO2 ppm,Fertiliser,Irrigation,Cultivar,Soil organic matter management,Planting time,Tillage,Others,Adaptation,Adaptation type,Seasonal Precipitation change (mm) each study (local baseperiod),Base precipitation (annual) (mm) (local base period),Annual Preciptation change (%) (relative to local base),Base precipitation (seasonal) (mm) (local base period)
Nigeria,Maize,2005,1.659793814,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2030,RCP2.6,CMIP5,0.677,0.677,-44.1892,-44.1892,1.587,0.797,1.7848,3.41631,3.41631,5.046248154,1.366524,Yes,429.9,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Maize,2005,1.659793814,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2030,RCP4.5,CMIP5,0.606,0.606,79.6136,79.6136,1.572,0.782,1.7163,1.21053,1.21053,1.997574257,0.484212,Yes,436.55,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Maize,2005,1.659793814,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2030,RCP8.5,CMIP5,0.853,0.853,44.5544,44.5544,1.728,0.938,1.6396,0.3967,0.3967,0.4650644783,0.15868,Yes,451.9,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Maize,2005,1.659793814,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2030,RCP2.6,CMIP5,0.677,0.677,-44.1892,-44.1892,1.587,0.797,1.8849,7.94278,7.94278,11.73231905,3.177112,Yes,429.9,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Maize,2005,1.659793814,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2030,RCP4.5,CMIP5,0.606,0.606,79.6136,79.6136,1.572,0.782,1.8259,6.40351,6.40351,10.56684818,2.561404,Yes,436.55,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Maize,2005,1.659793814,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2030,RCP8.5,CMIP5,0.853,0.853,44.5544,44.5544,1.728,0.938,1.7733,7.29936,7.29936,8.557280188,2.919744,Yes,451.9,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Maize,2005,1.659793814,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2050,RCP2.6,CMIP5,0.855,0.855,-10.2256,-10.2256,1.791,1.001,2.101,1.2348,1.2348,1.444210526,0.2744,Yes,442.15,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Maize,2005,1.659793814,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2050,RCP4.5,CMIP5,1.169,1.169,84.7264,84.7264,2.094,1.304,2.0006,0.32362,0.32362,0.2768349016,0.07191555556,Yes,487.15,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Maize,2005,1.659793814,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2050,RCP8.5,CMIP5,1.788,1.788,24.8336,24.8336,2.593,1.803,1.7815,-0.53437,-0.53437,-0.2988646532,-0.1187488889,Yes,545.35,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Maize,2005,1.659793814,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2050,RCP2.6,CMIP5,0.855,0.855,-10.2256,-10.2256,1.791,1.001,2.2516,7.41359,7.41359,8.670865497,1.647464444,Yes,442.15,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Maize,2005,1.659793814,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2050,RCP4.5,CMIP5,1.169,1.169,84.7264,84.7264,2.094,1.304,2.2508,11.7451,11.7451,10.0471343,2.610022222,Yes,487.15,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Maize,2005,1.659793814,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2050,RCP8.5,CMIP5,1.788,1.788,24.8336,24.8336,2.593,1.803,2.1047,16.3095,16.3095,9.121644295,3.624333333,Yes,545.35,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Maize,2005,1.659793814,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2080,RCP2.6,CMIP5,0.872,0.872,-59.5276,-59.5276,1.833,1.043,2.4629,1.91921,1.91921,2.200928899,0.2558946667,Yes,431.45,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Maize,2005,1.659793814,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2080,RCP4.5,CMIP5,1.789,1.789,48.9368,48.9368,2.607,1.817,2.3443,0.09336,0.09336,0.05218557854,0.012448,Yes,530.65,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Maize,2005,1.659793814,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2080,RCP8.5,CMIP5,3.497,3.497,120.1508,120.1508,4.118,3.328,1.8854,-3.97156,-3.97156,-1.13570489,-0.5295413333,Yes,763.4,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Maize,2005,1.659793814,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2080,RCP2.6,CMIP5,0.872,0.872,-59.5276,-59.5276,1.833,1.043,2.6085,7.02891,7.02891,8.060676606,0.937188,Yes,431.45,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Maize,2005,1.659793814,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2080,RCP4.5,CMIP5,1.789,1.789,48.9368,48.9368,2.607,1.817,2.7553,16.6518,16.6518,9.307881498,2.22024,Yes,530.65,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Maize,2005,1.659793814,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2080,RCP8.5,CMIP5,3.497,3.497,120.1508,120.1508,4.118,3.328,2.4292,22.6003,22.6003,6.462768087,3.013373333,Yes,763.4,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2030,RCP2.6,CMIP5,0.684,0.684,-24.8336,-24.8336,1.587,0.797,0.4918,-46.0112,-46.0112,-67.26783626,-18.40448,Yes,429.9,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2030,RCP4.5,CMIP5,0.609,0.609,56.2408,56.2408,1.572,0.782,0.5186,-40.474,-40.474,-66.45977011,-16.1896,Yes,436.55,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2030,RCP8.5,CMIP5,0.838,0.838,50.7628,50.7628,1.728,0.938,0.4138,-48.2229,-48.2229,-57.54522673,-19.28916,Yes,451.9,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2030,RCP2.6,CMIP5,0.684,0.684,-24.8336,-24.8336,1.587,0.797,0.497,-45.743,-45.743,-66.87573099,-18.2972,Yes,429.9,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2030,RCP4.5,CMIP5,0.609,0.609,56.2408,56.2408,1.572,0.782,0.5237,-40.185,-40.185,-65.98522167,-16.074,Yes,436.55,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2030,RCP8.5,CMIP5,0.838,0.838,50.7628,50.7628,1.728,0.938,0.4196,-47.8266,-47.8266,-57.07231504,-19.13064,Yes,451.9,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2050,RCP2.6,CMIP5,0.852,0.852,-2.9216,-2.9216,1.791,1.001,0.5544,-51.6386,-51.6386,-60.60868545,-11.47524444,Yes,442.15,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2050,RCP4.5,CMIP5,1.19,1.19,67.9272,67.9272,2.094,1.304,0.4475,-55.3086,-55.3086,-46.47781513,-12.2908,Yes,487.15,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2050,RCP8.5,CMIP5,1.802,1.802,29.9464,29.9464,2.593,1.803,0.2257,-70.0964,-70.0964,-38.89922309,-15.57697778,Yes,545.35,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2050,RCP2.6,CMIP5,0.852,0.852,-2.9216,-2.9216,1.791,1.001,0.5634,-51.1692,-51.1692,-60.05774648,-11.37093333,Yes,442.15,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2050,RCP4.5,CMIP5,1.19,1.19,67.9272,67.9272,2.094,1.304,0.4586,-54.6154,-54.6154,-45.89529412,-12.13675556,Yes,487.15,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2050,RCP8.5,CMIP5,1.802,1.802,29.9464,29.9464,2.593,1.803,0.2294,-69.9036,-69.9036,-38.79223085,-15.53413333,Yes,545.35,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2080,RCP2.6,CMIP5,0.872,0.872,-41.6328,-41.6328,1.833,1.043,0.7566,-55.3903,-55.3903,-63.52098624,-7.385373333,Yes,431.45,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2080,RCP4.5,CMIP5,1.802,1.802,29.216,29.216,2.607,1.817,0.3952,-71.1277,-71.1277,-39.47153163,-9.483693333,Yes,530.65,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2080,RCP8.5,CMIP5,3.508,3.508,118.69,118.69,4.118,3.328,0.0315,-90.6338,-90.6338,-25.83631699,-12.08450667,Yes,763.4,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2080,RCP2.6,CMIP5,0.872,0.872,-41.6328,-41.6328,1.833,1.043,0.7675,-54.9311,-54.9311,-62.99438073,-7.324146667,Yes,431.45,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2080,RCP4.5,CMIP5,1.802,1.802,29.216,29.216,2.607,1.817,0.4069,-70.6207,-70.6207,-39.19017758,-9.416093333,Yes,530.65,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2080,RCP8.5,CMIP5,3.508,3.508,118.69,118.69,4.118,3.328,0.0352,-90.4879,-90.4879,-25.79472634,-12.06505333,Yes,763.4,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2030,RCP2.6,CMIP5,0.677,0.677,-44.1892,-44.1892,1.587,0.797,1.7848,3.41631,3.41631,5.046248154,1.366524,Yes,429.9,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2030,RCP4.5,CMIP5,0.606,0.606,79.6136,79.6136,1.572,0.782,1.7163,1.21053,1.21053,1.997574257,0.484212,Yes,436.55,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2030,RCP8.5,CMIP5,0.853,0.853,44.5544,44.5544,1.728,0.938,1.6396,0.3967,0.3967,0.4650644783,0.15868,Yes,451.9,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2030,RCP2.6,CMIP5,0.677,0.677,-44.1892,-44.1892,1.587,0.797,1.8849,7.94278,7.94278,11.73231905,3.177112,Yes,429.9,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2030,RCP4.5,CMIP5,0.606,0.606,79.6136,79.6136,1.572,0.782,1.8259,6.40351,6.40351,10.56684818,2.561404,Yes,436.55,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2030,RCP8.5,CMIP5,0.853,0.853,44.5544,44.5544,1.728,0.938,1.7733,7.29936,7.29936,8.557280188,2.919744,Yes,451.9,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2050,RCP2.6,CMIP5,0.855,0.855,-10.2256,-10.2256,1.791,1.001,2.101,1.2348,1.2348,1.444210526,0.2744,Yes,442.15,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2050,RCP4.5,CMIP5,1.169,1.169,84.7264,84.7264,2.094,1.304,2.0006,0.32362,0.32362,0.2768349016,0.07191555556,Yes,487.15,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2050,RCP8.5,CMIP5,1.788,1.788,24.8336,24.8336,2.593,1.803,1.7815,-0.53437,-0.53437,-0.2988646532,-0.1187488889,Yes,545.35,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2050,RCP2.6,CMIP5,0.855,0.855,-10.2256,-10.2256,1.791,1.001,2.2516,7.41359,7.41359,8.670865497,1.647464444,Yes,442.15,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2050,RCP4.5,CMIP5,1.169,1.169,84.7264,84.7264,2.094,1.304,2.2508,11.7451,11.7451,10.0471343,2.610022222,Yes,487.15,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2050,RCP8.5,CMIP5,1.788,1.788,24.8336,24.8336,2.593,1.803,2.1047,16.3095,16.3095,9.121644295,3.624333333,Yes,545.35,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2080,RCP2.6,CMIP5,0.872,0.872,-59.5276,-59.5276,1.833,1.043,2.4629,1.91921,1.91921,2.200928899,0.2558946667,Yes,431.45,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2080,RCP4.5,CMIP5,1.789,1.789,48.9368,48.9368,2.607,1.817,2.3443,0.09336,0.09336,0.05218557854,0.012448,Yes,530.65,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2080,RCP8.5,CMIP5,3.497,3.497,120.1508,120.1508,4.118,3.328,1.8854,-3.97156,-3.97156,-1.13570489,-0.5295413333,Yes,763.4,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2080,RCP2.6,CMIP5,0.872,0.872,-59.5276,-59.5276,1.833,1.043,2.6085,7.02891,7.02891,8.060676606,0.937188,Yes,431.45,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2080,RCP4.5,CMIP5,1.789,1.789,48.9368,48.9368,2.607,1.817,2.7553,16.6518,16.6518,9.307881498,2.22024,Yes,530.65,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Rice,2005,1.430232558,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2080,RCP8.5,CMIP5,3.497,3.497,120.1508,120.1508,4.118,3.328,2.4292,22.6003,22.6003,6.462768087,3.013373333,Yes,763.4,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2030,RCP2.6,CMIP5,0.684,0.684,-24.8336,-24.8336,1.587,0.797,0.4918,-46.0112,-46.0112,-67.26783626,-18.40448,Yes,429.9,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2030,RCP4.5,CMIP5,0.609,0.609,56.2408,56.2408,1.572,0.782,0.5186,-40.474,-40.474,-66.45977011,-16.1896,Yes,436.55,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2030,RCP8.5,CMIP5,0.838,0.838,50.7628,50.7628,1.728,0.938,0.4138,-48.2229,-48.2229,-57.54522673,-19.28916,Yes,451.9,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2030,RCP2.6,CMIP5,0.684,0.684,-24.8336,-24.8336,1.587,0.797,0.497,-45.743,-45.743,-66.87573099,-18.2972,Yes,429.9,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2030,RCP4.5,CMIP5,0.609,0.609,56.2408,56.2408,1.572,0.782,0.5237,-40.185,-40.185,-65.98522167,-16.074,Yes,436.55,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2030,RCP8.5,CMIP5,0.838,0.838,50.7628,50.7628,1.728,0.938,0.4196,-47.8266,-47.8266,-57.07231504,-19.13064,Yes,451.9,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2050,RCP2.6,CMIP5,0.852,0.852,-2.9216,-2.9216,1.791,1.001,0.5544,-51.6386,-51.6386,-60.60868545,-11.47524444,Yes,442.15,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2050,RCP4.5,CMIP5,1.19,1.19,67.9272,67.9272,2.094,1.304,0.4475,-55.3086,-55.3086,-46.47781513,-12.2908,Yes,487.15,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2050,RCP8.5,CMIP5,1.802,1.802,29.9464,29.9464,2.593,1.803,0.2257,-70.0964,-70.0964,-38.89922309,-15.57697778,Yes,545.35,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2050,RCP2.6,CMIP5,0.852,0.852,-2.9216,-2.9216,1.791,1.001,0.5634,-51.1692,-51.1692,-60.05774648,-11.37093333,Yes,442.15,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2050,RCP4.5,CMIP5,1.19,1.19,67.9272,67.9272,2.094,1.304,0.4586,-54.6154,-54.6154,-45.89529412,-12.13675556,Yes,487.15,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2050,RCP8.5,CMIP5,1.802,1.802,29.9464,29.9464,2.593,1.803,0.2294,-69.9036,-69.9036,-38.79223085,-15.53413333,Yes,545.35,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2080,RCP2.6,CMIP5,0.872,0.872,-41.6328,-41.6328,1.833,1.043,0.7566,-55.3903,-55.3903,-63.52098624,-7.385373333,Yes,431.45,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2080,RCP4.5,CMIP5,1.802,1.802,29.216,29.216,2.607,1.817,0.3952,-71.1277,-71.1277,-39.47153163,-9.483693333,Yes,530.65,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2080,RCP8.5,CMIP5,3.508,3.508,118.69,118.69,4.118,3.328,0.0315,-90.6338,-90.6338,-25.83631699,-12.08450667,Yes,763.4,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2080,RCP2.6,CMIP5,0.872,0.872,-41.6328,-41.6328,1.833,1.043,0.7675,-54.9311,-54.9311,-62.99438073,-7.324146667,Yes,431.45,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2080,RCP4.5,CMIP5,1.802,1.802,29.216,29.216,2.607,1.817,0.4069,-70.6207,-70.6207,-39.19017758,-9.416093333,Yes,530.65,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6545831,24.86382675,1286.601796,1325.664964,2080,RCP8.5,CMIP5,3.508,3.508,118.69,118.69,4.118,3.328,0.0352,-90.4879,-90.4879,-25.79472634,-12.06505333,Yes,763.4,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2030,RCP2.6,CMIP5,0.677,0.677,-44.1892,-44.1892,1.587,0.797,1.7848,3.41631,3.41631,5.046248154,1.366524,Yes,429.9,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2030,RCP4.5,CMIP5,0.606,0.606,79.6136,79.6136,1.572,0.782,1.7163,1.21053,1.21053,1.997574257,0.484212,Yes,436.55,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2030,RCP8.5,CMIP5,0.853,0.853,44.5544,44.5544,1.728,0.938,1.6396,0.3967,0.3967,0.4650644783,0.15868,Yes,451.9,No,No,No,No,No,No,No,No,No,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2030,RCP2.6,CMIP5,0.677,0.677,-44.1892,-44.1892,1.587,0.797,1.8849,7.94278,7.94278,11.73231905,3.177112,Yes,429.9,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2030,RCP4.5,CMIP5,0.606,0.606,79.6136,79.6136,1.572,0.782,1.8259,6.40351,6.40351,10.56684818,2.561404,Yes,436.55,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
Nigeria,Wheat,2005,1.1,Africa,9.082,8.67528,27.6714114,24.86382675,1305.101599,1325.664964,2030,RCP8.5,CMIP5,0.853,0.853,44.5544,44.5544,1.728,0.938,1.7733,7.29936,7.29936,8.557280188,2.919744,Yes,451.9,Yes,No,Yes,No,Yes,No,No,Yes,Combined,0.0,0.0,0.0,0.0
